Section,Discharge,Depth,Surface_Width,Flow_Area,Velocity,Slope,Volume
1140,10.03461083,1,11.43692422,8.080091879,2.115992554,0.016120447,242.4027564
1140,10.10334104,1.01,11.4895392,8.196184713,2.10282401,0.015873806,245.8855414
1140,10.17207125,1.02,11.54215419,8.312277546,2.089655467,0.015627165,249.3683264
1140,10.24080146,1.03,11.59476918,8.42837038,2.076486924,0.015380524,252.8511114
1140,10.30953167,1.04,11.64738417,8.544463213,2.063318381,0.015133883,256.3338964
1140,10.37826189,1.05,11.69999916,8.660556047,2.050149837,0.014887243,259.8166814
1140,10.4469921,1.06,11.75261415,8.77664888,2.036981294,0.014640602,263.2994664
1140,10.51572231,1.07,11.80522914,8.892741714,2.023812751,0.014393961,266.7822514
1140,10.58445252,1.08,11.85784412,9.008834547,2.010644208,0.01414732,270.2650364
1140,10.65318273,1.09,11.91045911,9.124927381,1.997475664,0.01390068,273.7478214
1140,10.72191294,1.1,11.9630741,9.241020214,1.984307121,0.013654039,277.2306064
1140,10.79064315,1.11,12.01568909,9.357113048,1.971138578,0.013407398,280.7133914
1140,10.85937336,1.12,12.06830408,9.473205881,1.957970035,0.013160757,284.1961764
1140,10.92810358,1.13,12.12091907,9.589298715,1.944801491,0.012914117,287.6789614
1140,10.99683379,1.14,12.17353406,9.705391548,1.931632948,0.012667476,291.1617464
1140,11.065564,1.15,12.22614904,9.821484382,1.918464405,0.012420835,294.6445315
1140,11.13429421,1.16,12.27876403,9.937577215,1.905295862,0.012174194,298.1273165
1140,11.20302442,1.17,12.33137902,10.05367005,1.892127318,0.011927553,301.6101015
1140,11.27175463,1.18,12.38399401,10.16976288,1.878958775,0.011680913,305.0928865
1140,11.34048484,1.19,12.436609,10.28585572,1.865790232,0.011434272,308.5756715
1140,11.40921505,1.2,12.48922399,10.40194855,1.852621688,0.011187631,312.0584565
1140,11.47794526,1.21,12.54183898,10.51804138,1.839453145,0.01094099,315.5412415
1140,11.54667548,1.22,12.59445396,10.63413422,1.826284602,0.01069435,319.0240265
1140,11.61540569,1.23,12.64706895,10.75022705,1.813116059,0.010447709,322.5068115
1140,11.6841359,1.24,12.69968394,10.86631988,1.799947515,0.010201068,325.9895965
1140,11.75286611,1.25,12.75229893,10.98241272,1.786778972,0.009954427,329.4723815
1140,11.82159632,1.26,12.80491392,11.09850555,1.773610429,0.009707786,332.9551665
1140,11.89032653,1.27,12.85752891,11.21459838,1.760441886,0.009461146,336.4379515
1140,11.95905674,1.28,12.9101439,11.33069122,1.747273342,0.009214505,339.9207365
1140,12.02778695,1.29,12.96275888,11.44678405,1.734104799,0.008967864,343.4035215
1140,12.09651717,1.3,13.01537387,11.56287688,1.720936256,0.008721223,346.8863065
1140,12.16524738,1.31,13.06798886,11.67896972,1.707767713,0.008474583,350.3690915
1140,12.23397759,1.32,13.12060385,11.79506255,1.694599169,0.008227942,353.8518765
1140,12.3027078,1.33,13.17321884,11.91115539,1.681430626,0.007981301,357.3346616
1140,12.37143801,1.34,13.22583383,12.02724822,1.668262083,0.00773466,360.8174466
1140,12.44016822,1.35,13.27844882,12.14334105,1.65509354,0.007488019,364.3002316
1140,12.50889843,1.36,13.3310638,12.25943389,1.641924996,0.007241379,367.7830166
1140,12.57762864,1.37,13.38367879,12.37552672,1.628756453,0.006994738,371.2658016
1140,12.64635885,1.38,13.43629378,12.49161955,1.61558791,0.006748097,374.7485866
1140,12.71508907,1.39,13.48890877,12.60771239,1.602419367,0.006501456,378.2313716
1140,12.78381928,1.4,13.54152376,12.72380522,1.589250823,0.006254816,381.7141566
1140,12.85254949,1.41,13.59413875,12.83989805,1.57608228,0.006008175,385.1969416
1140,12.9212797,1.42,13.64675374,12.95599089,1.562913737,0.005761534,388.6797266
1140,12.99000991,1.43,13.69936872,13.07208372,1.549745193,0.005514893,392.1625116
1140,13.05874012,1.44,13.75198371,13.18817655,1.53657665,0.005268252,395.6452966
1140,13.12747033,1.45,13.8045987,13.30426939,1.523408107,0.005021612,399.1280816
1140,13.19620054,1.46,13.85721369,13.42036222,1.510239564,0.004774971,402.6108666
1140,13.26493075,1.47,13.90982868,13.53645505,1.49707102,0.00452833,406.0936516
1140,13.33366097,1.48,13.96244367,13.65254789,1.483902477,0.004281689,409.5764366
1140,13.40239118,1.49,14.01505866,13.76864072,1.470733934,0.004035049,413.0592216
1140,13.47112139,1.5,14.06767364,13.88473355,1.457565391,0.003788408,416.5420066
1140,13.5398516,1.51,14.12028863,14.00082639,1.444396847,0.003541767,420.0247917
1140,13.60858181,1.52,14.17290362,14.11691922,1.431228304,0.003295126,423.5075767
1140,13.67731202,1.53,14.22551861,14.23301206,1.418059761,0.003048485,426.9903617
1140,13.74604223,1.54,14.2781336,14.34910489,1.404891218,0.002801845,430.4731467
1140,13.81477244,1.55,14.33074859,14.46519772,1.391722674,0.002555204,433.9559317
1140,13.88350266,1.56,14.38336358,14.58129056,1.378554131,0.002308563,437.4387167
1140,13.95223287,1.57,14.43597856,14.69738339,1.365385588,0.002061922,440.9215017
1140,14.02096308,1.58,14.48859355,14.81347622,1.352217045,0.001815282,444.4042867
1140,14.08969329,1.59,14.54120854,14.92956906,1.339048501,0.001568641,447.8870717
1140,14.1584235,1.597151949,14.59382353,15.04566189,1.325879958,0.001322,451.3698567
1140,14.70297825,1.6,14.64446722,15.19309201,1.358704572,0.001382654,455.7927603
1140,15.247533,1.61,14.69511091,15.34052213,1.391529187,0.001443308,460.2156639
1140,15.79208775,1.62,14.7457546,15.48795225,1.424353801,0.001503962,464.6385676
1140,16.3366425,1.63,14.79639829,15.63538237,1.457178415,0.001564615,469.0614712
1140,16.88119725,1.64,14.84704198,15.78281249,1.49000303,0.001625269,473.4843748
1140,17.425752,1.65,14.89768567,15.93024261,1.522827644,0.001685923,477.9072784
1140,17.97030675,1.66,14.94832937,16.07767274,1.555652258,0.001746577,482.330182
1140,18.5148615,1.67,14.99897306,16.22510286,1.588476872,0.001807231,486.7530857
1140,19.05941625,1.68,15.04961675,16.37253298,1.621301487,0.001867885,491.1759893
1140,19.603971,1.69,15.10026044,16.5199631,1.654126101,0.001928538,495.5988929
1140,20.14852575,1.7,15.15090413,16.66739322,1.686950715,0.001989192,500.0217965
1140,20.6930805,1.71,15.20154782,16.81482334,1.71977533,0.002049846,504.4447001
1140,21.23763525,1.72,15.25219151,16.96225346,1.752599944,0.0021105,508.8676038
1140,21.78219,1.73,15.3028352,17.10968358,1.785424558,0.002171154,513.2905074
1140,22.32674475,1.74,15.35347889,17.2571137,1.818249173,0.002231808,517.713411
1140,22.8712995,1.75,15.40412258,17.40454382,1.851073787,0.002292462,522.1363146
1140,23.41585425,1.76,15.45476627,17.55197394,1.883898401,0.002353115,526.5592182
1140,23.960409,1.77,15.50540996,17.69940406,1.916723016,0.002413769,530.9821218
1140,24.50496375,1.78,15.55605365,17.84683418,1.94954763,0.002474423,535.4050255
1140,25.0495185,1.79,15.60669735,17.99426431,1.982372244,0.002535077,539.8279291
1140,25.59407325,1.8,15.65734104,18.14169443,2.015196858,0.002595731,544.2508327
1140,26.138628,1.81,15.70798473,18.28912455,2.048021473,0.002656385,548.6737363
1140,26.68318275,1.82,15.75862842,18.43655467,2.080846087,0.002717038,553.0966399
1140,27.2277375,1.83,15.80927211,18.58398479,2.113670701,0.002777692,557.5195436
1140,27.77229225,1.84,15.8599158,18.73141491,2.146495316,0.002838346,561.9424472
1140,28.316847,1.847087941,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,1.85,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,1.86,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,1.87,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,1.88,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,1.89,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,1.9,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,1.91,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,1.92,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,1.93,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,1.94,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,1.95,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,1.96,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,1.97,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,1.98,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,1.99,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.01,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.02,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.03,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.04,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.05,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.06,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.07,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.08,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.09,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.1,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.11,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.12,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.13,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.14,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.15,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.16,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.17,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.18,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.19,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.2,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.21,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.22,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.23,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.24,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.25,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.26,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.27,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.28,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.29,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.3,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.31,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.32,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.33,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.34,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.35,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.36,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.37,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.38,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.39,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.4,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.41,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.42,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.43,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.44,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.45,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.46,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.47,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.48,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.49,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.5,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.51,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.52,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.53,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.54,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.55,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.56,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.57,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.58,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.59,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.6,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.61,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.62,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.63,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.64,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.65,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.66,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.67,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.68,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.69,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1140,28.316847,2.7,15.91055949,18.87884503,2.17931993,0.002899,566.3653508
1110,0,0,0,0,0,0,0
1110,0.004045264,0.01,0.298268562,0.013006438,0.044413713,0.001126429,0.390193146
1110,0.008090528,0.02,0.596537124,0.026012876,0.088827426,0.002252857,0.780386291
1110,0.012135792,0.03,0.894805686,0.039019314,0.133241139,0.003379286,1.170579437
1110,0.016181055,0.04,1.193074247,0.052025753,0.177654851,0.004505714,1.560772582
1110,0.020226319,0.05,1.491342809,0.065032191,0.222068564,0.005632143,1.950965728
1110,0.024271583,0.06,1.789611371,0.078038629,0.266482277,0.006758571,2.341158873
1110,0.028316847,0.064007998,2.087879933,0.091045067,0.31089599,0.007885,2.731352019
1110,0.04247527,0.07,2.159888931,0.11310956,0.338327989,0.007834,3.39328682
1110,0.056633694,0.08,2.231897929,0.135174054,0.365759988,0.007783,4.05522162
1110,0.070792118,0.09,2.303906926,0.157238547,0.393191987,0.007732,4.717156421
1110,0.084950541,0.1,2.375915924,0.179303041,0.420623987,0.007681,5.379091221
1110,0.099108965,0.11,2.447924922,0.201367534,0.448055986,0.00763,6.041026022
1110,0.113267388,0.12,2.51993392,0.223432027,0.475487985,0.007579,6.702960823
1110,0.127425811,0.13,2.591942917,0.245496521,0.502919984,0.007528,7.364895623
1110,0.141584235,0.137159996,2.663951915,0.267561014,0.530351983,0.007477,8.026830424
1110,0.165181608,0.14,2.712211913,0.292490021,0.555243982,0.0075345,8.77470062
1110,0.18877898,0.15,2.760471912,0.317419027,0.580135981,0.007592,9.522570816
1110,0.212376353,0.16,2.80873191,0.342348034,0.605027981,0.0076495,10.27044101
1110,0.235973725,0.17,2.856991908,0.36727704,0.62991998,0.007707,11.01831121
1110,0.259571098,0.18,2.905251907,0.392206047,0.654811979,0.0077645,11.7661814
1110,0.28316847,0.188975994,2.953511905,0.417135053,0.679703978,0.007822,12.5140516
1110,0.314631633,0.19,2.993135904,0.442012447,0.702394644,0.007928556,13.26037341
1110,0.346094797,0.2,3.032759903,0.46688984,0.72508531,0.008035111,14.00669522
1110,0.37755796,0.21,3.072383901,0.491767234,0.747775976,0.008141667,14.75301703
1110,0.409021123,0.22,3.1120079,0.516644628,0.770466642,0.008248222,15.49933884
1110,0.440484287,0.23,3.151631899,0.541522021,0.793157308,0.008354778,16.24566065
1110,0.47194745,0.24,3.191255898,0.566399415,0.815847974,0.008461333,16.99198246
1110,0.503410613,0.25,3.230879896,0.591276809,0.83853864,0.008567889,17.73830427
1110,0.534873777,0.26,3.270503895,0.616154202,0.861229306,0.008674444,18.48462608
1110,0.56633694,0.262127992,3.310127894,0.641031596,0.883919972,0.008781,19.23094789
1110,0.622970634,0.27,3.402380691,0.67707801,0.904849571,0.008945733,20.31234032
1110,0.679604328,0.28,3.494633488,0.713124425,0.925779171,0.009110467,21.39373275
1110,0.736238022,0.29,3.586886285,0.749170839,0.94670877,0.0092752,22.47512519
1110,0.792871716,0.3,3.679139082,0.785217254,0.967638369,0.009439933,23.55651762
1110,0.84950541,0.31,3.771391879,0.821263668,0.988567969,0.009604667,24.63791005
1110,0.906139104,0.32,3.863644676,0.857310082,1.009497568,0.0097694,25.71930248
1110,0.962772798,0.33,3.955897473,0.893356497,1.030427167,0.009934133,26.80069491
1110,1.019406492,0.34,4.048150271,0.929402911,1.051356767,0.010098867,27.88208735
1110,1.076040186,0.35,4.140403068,0.965449326,1.072286366,0.0102636,28.96347978
1110,1.13267388,0.36,4.232655865,1.00149574,1.093215965,0.010428333,30.04487221
1110,1.189307574,0.37,4.324908662,1.037542154,1.114145565,0.010593067,31.12626464
1110,1.245941268,0.38,4.417161459,1.073588569,1.135075164,0.0107578,32.20765707
1110,1.302574962,0.39,4.509414256,1.109634983,1.156004763,0.010922533,33.28904951
1110,1.359208656,0.4,4.601667053,1.145681398,1.176934363,0.011087267,34.37044194
1110,1.41584235,0.402335987,4.69391985,1.181727812,1.197863962,0.011252,35.45183437
1110,1.544555291,0.41,5.040283475,1.250222756,1.23721087,0.011563727,37.50668269
1110,1.673268232,0.42,5.386647101,1.3187177,1.276557778,0.011875455,39.56153101
1110,1.801981173,0.43,5.733010726,1.387212644,1.315904685,0.012187182,41.61637933
1110,1.930694114,0.44,6.079374351,1.455707588,1.355251593,0.012498909,43.67122765
1110,2.059407055,0.45,6.425737976,1.524202532,1.394598501,0.012810636,45.72607597
1110,2.188119995,0.46,6.772101602,1.592697476,1.433945409,0.013122364,47.78092428
1110,2.316832936,0.47,7.118465227,1.66119242,1.473292317,0.013434091,49.8357726
1110,2.445545877,0.48,7.464828852,1.729687364,1.512639225,0.013745818,51.89062092
1110,2.574258818,0.49,7.811192477,1.798182308,1.551986132,0.014057545,53.94546924
1110,2.702971759,0.5,8.157556103,1.866677252,1.59133304,0.014369273,56.00031756
1110,2.8316847,0.509015984,8.503919728,1.935172196,1.630679948,0.014681,58.05516588
1110,3.016359789,0.51,8.624116942,2.031185561,1.652148469,0.01463687,60.93556683
1110,3.201034878,0.52,8.744314155,2.127198926,1.67361699,0.014592739,63.81596779
1110,3.385709967,0.53,8.864511369,2.223212291,1.695085511,0.014548609,66.69636874
1110,3.570385057,0.54,8.984708582,2.319225657,1.716554032,0.014504478,69.57676969
1110,3.755060146,0.55,9.104905796,2.415239022,1.738022553,0.014460348,72.45717065
1110,3.939735235,0.56,9.225103009,2.511252387,1.759491074,0.014416217,75.3375716
1110,4.124410324,0.57,9.345300223,2.607265752,1.780959595,0.014372087,78.21797255
1110,4.309085413,0.58,9.465497437,2.703279117,1.802428116,0.014327957,81.0983735
1110,4.493760502,0.59,9.58569465,2.799292482,1.823896637,0.014283826,83.97877446
1110,4.678435591,0.6,9.705891864,2.895305847,1.845365158,0.014239696,86.85917541
1110,4.86311068,0.61,9.826089077,2.991319212,1.866833679,0.014195565,89.73957636
1110,5.04778577,0.62,9.946286291,3.087332578,1.888302201,0.014151435,92.61997732
1110,5.232460859,0.63,10.0664835,3.183345943,1.909770722,0.014107304,95.50037827
1110,5.417135948,0.64,10.18668072,3.279359308,1.931239243,0.014063174,98.38077922
1110,5.601811037,0.65,10.30687793,3.375372673,1.952707764,0.014019043,101.2611802
1110,5.786486126,0.66,10.42707515,3.471386038,1.974176285,0.013974913,104.1415811
1110,5.971161215,0.67,10.54727236,3.567399403,1.995644806,0.013930783,107.0219821
1110,6.155836304,0.68,10.66746957,3.663412768,2.017113327,0.013886652,109.902383
1110,6.340511393,0.69,10.78766679,3.759426133,2.038581848,0.013842522,112.782784
1110,6.525186483,0.7,10.907864,3.855439499,2.060050369,0.013798391,115.6631849
1110,6.709861572,0.71,11.02806121,3.951452864,2.08151889,0.013754261,118.5435859
1110,6.894536661,0.72,11.14825843,4.047466229,2.102987411,0.01371013,121.4239868
1110,7.07921175,0.728471977,11.26845564,4.143479594,2.124455932,0.013666,124.3043878
1110,7.145372607,0.73,11.33961362,4.295059299,2.114485839,0.013545533,128.8517789
1110,7.211533465,0.74,11.4107716,4.446639004,2.104515746,0.013425065,133.3991701
1110,7.277694322,0.75,11.48192958,4.598218708,2.094545653,0.013304598,137.9465612
1110,7.34385518,0.76,11.55308756,4.749798413,2.084575559,0.013184131,142.4939524
1110,7.410016037,0.77,11.62424554,4.901378118,2.074605466,0.013063664,147.0413435
1110,7.476176895,0.78,11.69540351,5.052957823,2.064635373,0.012943196,151.5887347
1110,7.542337752,0.79,11.76656149,5.204537528,2.05466528,0.012822729,156.1361258
1110,7.60849861,0.8,11.83771947,5.356117233,2.044695187,0.012702262,160.683517
1110,7.674659467,0.81,11.90887745,5.507696937,2.034725094,0.012581794,165.2309081
1110,7.740820325,0.82,11.98003543,5.659276642,2.024755001,0.012461327,169.7782993
1110,7.806981182,0.83,12.05119341,5.810856347,2.014784907,0.01234086,174.3256904
1110,7.87314204,0.84,12.12235139,5.962436052,2.004814814,0.012220393,178.8730815
1110,7.939302897,0.85,12.19350937,6.114015757,1.994844721,0.012099925,183.4204727
1110,8.005463755,0.86,12.26466735,6.265595462,1.984874628,0.011979458,187.9678638
1110,8.071624612,0.87,12.33582533,6.417175166,1.974904535,0.011858991,192.515255
1110,8.13778547,0.88,12.40698331,6.568754871,1.964934442,0.011738523,197.0626461
1110,8.203946327,0.89,12.47814128,6.720334576,1.954964349,0.011618056,201.6100373
1110,8.270107185,0.9,12.54929926,6.871914281,1.944994255,0.011497589,206.1574284
1110,8.336268042,0.91,12.62045724,7.023493986,1.935024162,0.011377121,210.7048196
1110,8.4024289,0.92,12.69161522,7.17507369,1.925054069,0.011256654,215.2522107
1110,8.468589757,0.93,12.7627732,7.326653395,1.915083976,0.011136187,219.7996019
1110,8.534750614,0.94,12.83393118,7.4782331,1.905113883,0.01101572,224.346993
1110,8.600911472,0.95,12.90508916,7.629812805,1.89514379,0.010895252,228.8943842
1110,8.667072329,0.96,12.97624714,7.78139251,1.885173697,0.010774785,233.4417753
1110,8.733233187,0.97,13.04740512,7.932972215,1.875203603,0.010654318,237.9891664
1110,8.799394044,0.98,13.1185631,8.084551919,1.86523351,0.01053385,242.5365576
1110,8.865554902,0.99,13.18972107,8.236131624,1.855263417,0.010413383,247.0839487
1110,8.931715759,1,13.26087905,8.387711329,1.845293324,0.010292916,251.6313399
1110,8.997876617,1.01,13.33203703,8.539291034,1.835323231,0.010172449,256.178731
1110,9.064037474,1.02,13.40319501,8.690870739,1.825353138,0.010051981,260.7261222
1110,9.130198332,1.03,13.47435299,8.842450443,1.815383045,0.009931514,265.2735133
1110,9.196359189,1.04,13.54551097,8.994030148,1.805412952,0.009811047,269.8209045
1110,9.262520047,1.05,13.61666895,9.145609853,1.795442858,0.009690579,274.3682956
1110,9.328680904,1.06,13.68782693,9.297189558,1.785472765,0.009570112,278.9156868
1110,9.394841762,1.07,13.75898491,9.448769263,1.775502672,0.009449645,283.4630779
1110,9.461002619,1.08,13.83014289,9.600348968,1.765532579,0.009329178,288.010469
1110,9.527163477,1.09,13.90130087,9.751928672,1.755562486,0.00920871,292.5578602
1110,9.593324334,1.1,13.97245884,9.903508377,1.745592393,0.009088243,297.1052513
1110,9.659485192,1.11,14.04361682,10.05508808,1.7356223,0.008967776,301.6526425
1110,9.725646049,1.12,14.1147748,10.20666779,1.725652206,0.008847308,306.2000336
1110,9.791806907,1.13,14.18593278,10.35824749,1.715682113,0.008726841,310.7474248
1110,9.857967764,1.14,14.25709076,10.5098272,1.70571202,0.008606374,315.2948159
1110,9.924128621,1.15,14.32824874,10.6614069,1.695741927,0.008485907,319.8422071
1110,9.990289479,1.16,14.39940672,10.81298661,1.685771834,0.008365439,324.3895982
1110,10.05645034,1.17,14.4705647,10.96456631,1.675801741,0.008244972,328.9369894
1110,10.12261119,1.18,14.54172268,11.11614602,1.665831648,0.008124505,333.4843805
1110,10.18877205,1.19,14.61288066,11.26772572,1.655861554,0.008004037,338.0317717
1110,10.25493291,1.2,14.68403864,11.41930543,1.645891461,0.00788357,342.5791628
1110,10.32109377,1.21,14.75519661,11.57088513,1.635921368,0.007763103,347.1265539
1110,10.38725462,1.22,14.82635459,11.72246484,1.625951275,0.007642636,351.6739451
1110,10.45341548,1.23,14.89751257,11.87404454,1.615981182,0.007522168,356.2213362
1110,10.51957634,1.24,14.96867055,12.02562424,1.606011089,0.007401701,360.7687274
1110,10.5857372,1.25,15.03982853,12.17720395,1.596040996,0.007281234,365.3161185
1110,10.65189805,1.26,15.11098651,12.32878365,1.586070902,0.007160766,369.8635097
1110,10.71805891,1.27,15.18214449,12.48036336,1.576100809,0.007040299,374.4109008
1110,10.78421977,1.28,15.25330247,12.63194306,1.566130716,0.006919832,378.958292
1110,10.85038063,1.29,15.32446045,12.78352277,1.556160623,0.006799364,383.5056831
1110,10.91654148,1.3,15.39561843,12.93510247,1.54619053,0.006678897,388.0530743
1110,10.98270234,1.31,15.4667764,13.08668218,1.536220437,0.00655843,392.6004654
1110,11.0488632,1.32,15.53793438,13.23826188,1.526250344,0.006437963,397.1478565
1110,11.11502406,1.33,15.60909236,13.38984159,1.51628025,0.006317495,401.6952477
1110,11.18118491,1.34,15.68025034,13.54142129,1.506310157,0.006197028,406.2426388
1110,11.24734577,1.35,15.75140832,13.693001,1.496340064,0.006076561,410.79003
1110,11.31350663,1.36,15.8225663,13.8445807,1.486369971,0.005956093,415.3374211
1110,11.37966749,1.37,15.89372428,13.99616041,1.476399878,0.005835626,419.8848123
1110,11.44582834,1.38,15.96488226,14.14774011,1.466429785,0.005715159,424.4322034
1110,11.5119892,1.39,16.03604024,14.29931982,1.456459692,0.005594692,428.9795946
1110,11.57815006,1.4,16.10719822,14.45089952,1.446489598,0.005474224,433.5269857
1110,11.64431092,1.41,16.1783562,14.60247923,1.436519505,0.005353757,438.0743769
1110,11.71047177,1.42,16.24951417,14.75405893,1.426549412,0.00523329,442.621768
1110,11.77663263,1.43,16.32067215,14.90563864,1.416579319,0.005112822,447.1691592
1110,11.84279349,1.44,16.39183013,15.05721834,1.406609226,0.004992355,451.7165503
1110,11.90895435,1.45,16.46298811,15.20879805,1.396639133,0.004871888,456.2639414
1110,11.9751152,1.46,16.53414609,15.36037775,1.38666904,0.004751421,460.8113326
1110,12.04127606,1.47,16.60530407,15.51195746,1.376698946,0.004630953,465.3587237
1110,12.10743692,1.48,16.67646205,15.66353716,1.366728853,0.004510486,469.9061149
